price,brand,model,year,condition,transmission,body_type,fuel_type,engine_capacity,mileage,car_age
5650000.0,Toyota,Corolla,2003,Used,Automatic,Saloon,Petrol,1300,250844,23
13000000.0,Honda,Vezel,2017,Used,Automatic,SUV / 4x4,Hybrid,1500,75600,9
26000000.0,BMW,520d,2015,Used,Automatic,Saloon,Diesel,2000,80765,11
24500000.0,Toyota,Corolla,2025,Import,Automatic,SUV / 4x4,Petrol,1800,50,1
30000000.0,Toyota,Hilux,2025,Brand New,Automatic,Coupe/Sports,Diesel,2800,0,1
30000000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
21000000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
2790000.0,Toyota,Corolla,1991,Used,Manual,Saloon,Petrol,1500,230000,35
110000000.0,Toyota,Land Cruiser Sahara,2024,Brand New,Automatic,SUV / 4x4,Diesel,3300,0,2
6890000.0,Toyota,Passo,2016,Used,Automatic,Hatchback,Petrol,990,95568,10
5750000.0,Toyota,Vitz,2010,Used,Automatic,Hatchback,Petrol,1000,155800,16
12490000.0,Micro,Almaz,2022,Used,Automatic,SUV / 4x4,Petrol,1490,48000,4
8600000.0,Suzuki,Grand Vitara,2015,Used,Automatic,SUV / 4x4,Petrol,2000,180000,11
25300000.0,Toyota,Corolla,2024,Used,Automatic,SUV / 4x4,Hybrid,1800,4600,2
10375000.0,Toyota,Yaris,2025,Reconditioned,Automatic,Hatchback,Petrol,1000,4000,1
13750000.0,Toyota,Raize,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1200,0,1
13590000.0,Mitsubishi,Xpander,2018,Used,Automatic,SUV / 4x4,Petrol,1490,80000,8
28500000.0,BMW,X5,2016,Used,Automatic,SUV / 4x4,Hybrid,2000,66000,10
14275000.0,Toyota,Raize,2025,Brand New,Automatic,Unknown,Hybrid,1200,0,1
28900000.0,Toyota,Hilux,2026,Brand New,Tiptronic,SUV / 4x4,Diesel,2800,0,0
10850000.0,Toyota,Raize,2020,Used,Automatic,Hatchback,Petrol,1000,52000,6
11750000.0,Audi,A4,2012,Used,Automatic,Saloon,Petrol,1800,80500,14
13200000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
10290000.0,Toyota,Roomy,2023,Brand New,Automatic,Hatchback,Petrol,1000,9000,3
6450000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,660,2400,2
12090000.0,Toyota,Raize,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,998,18000,3
15975000.0,Audi,A3,2023,Used,Automatic,Saloon,Petrol,1000,26000,3
5500000.0,Suzuki,Celerio,2016,Used,Manual,Hatchback,Petrol,998,45000,10
7995000.0,Suzuki,Wagon R,2023,Reconditioned,Automatic,Hatchback,Hybrid,650,18000,3
9490000.0,Toyota,Yaris,2024,Used,Automatic,Hatchback,Petrol,1000,9000,2
10195000.0,Toyota,Yaris,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
7395000.0,Nissan,Dayz,2023,Reconditioned,Automatic,Hatchback,Petrol,650,2500,3
8650000.0,Nissan,Double cab,2011,Used,Manual,Unknown,Diesel,3200,180000,15
5900000.0,Toyota,Corolla,2003,Used,Automatic,Saloon,Petrol,1500,150000,23
11700000.0,Toyota,CHR,2017,Used,Automatic,SUV / 4x4,Petrol,1200,160000,9
13850000.0,Audi,Q2,2018,Used,Tiptronic,Hatchback,Petrol,1000,55000,8
3585000.0,Suzuki,Alto,2014,Used,Manual,Saloon,Petrol,800,120000,12
19500000.0,Toyota,Fortuner,2013,Used,Automatic,Unknown,Diesel,3000,141000,13
72500000.0,Audi,A6,2025,Import,Automatic,Saloon,Petrol,2000,0,1
8690000.0,Toyota,Roomy,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,11000,3
3700000.0,Renault,KWID,2017,Used,Manual,Hatchback,Petrol,800,117570,9
9000000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Saloon,Petrol,1000,9500,3
6200000.0,Daihatsu,Copen,2016,Used,Automatic,Convertible,Petrol,658,58000,10
53200000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,1490,15100,3
7200000.0,Suzuki,Wagon R Stingray,2018,Used,Automatic,Unknown,Hybrid,650,68000,8
13450000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
24000000.0,BMW,218i,2024,Import,Automatic,Saloon,Petrol,1500,6000,2
11000000.0,Suzuki,Vitara,2020,Used,Tiptronic,Hatchback,Petrol,1000,28000,6
92000000.0,Toyota,Land Cruiser Sahara,2025,Brand New,Automatic,SUV / 4x4,Petrol,3440,10,1
11800000.0,Ford,Kuga,2015,Used,Automatic,SUV / 4x4,Petrol,1500,134000,11
10290000.0,Toyota,Roomy,2023,Brand New,Automatic,Hatchback,Petrol,1000,9000,3
14650000.0,Toyota,Premio,2018,Used,Automatic,Saloon,Petrol,1500,73000,8
5395000.0,Nissan,Navara,2007,Used,Manual,Unknown,Diesel,2500,158508,19
15790000.0,Toyota,Axio,2024,Used,Automatic,Saloon,Hybrid,1490,60,2
10575000.0,Toyota,Yaris,2024,Reconditioned,Automatic,Hatchback,Petrol,1000,4000,2
15100000.0,Toyota,Premio,2017,Used,Automatic,Saloon,Petrol,1500,77000,9
3290000.0,Nissan,March,2001,Used,Automatic,Hatchback,Petrol,990,160000,25
6390000.0,Daihatsu,Mira,2024,Reconditioned,Automatic,Hatchback,Petrol,650,1540,2
7475000.0,Suzuki,Wagon R FX,2025,Reconditioned,Automatic,Hatchback,Petrol,650,9000,1
9950000.0,Toyota,Allion,2011,Used,Automatic,Saloon,Petrol,1490,108000,15
11200000.0,BMW,320d,2011,Used,Automatic,Unknown,Diesel,2000,186496,15
21000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1490,35,1
7500000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Unknown,Petrol,658,0,1
9050000.0,Suzuki,Spacia,2023,Reconditioned,Automatic,Hatchback,Petrol,660,1200,3
6675000.0,Daihatsu,Mira,2025,Brand New,Automatic,Hatchback,Petrol,660,0,1
21000000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1490,20,1
18950000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1490,0,1
9975000.0,Toyota,Allion,2012,Used,Automatic,Saloon,Petrol,1490,111656,14
36000000.0,Mitsubishi,Montero,2018,Reconditioned,Automatic,SUV / 4x4,Diesel,3300,110000,8
11800000.0,Toyota,Raize,2024,Reconditioned,Automatic,Saloon,Petrol,1000,10000,2
8800000.0,Toyota,Other Model,2007,Used,Automatic,Unknown,Hybrid,3311,95074,19
5395000.0,Mitsubishi,Mirage,2012,Used,Automatic,Unknown,Petrol,1200,94521,14
31250000.0,Honda,CRV,2025,Brand New,Automatic,SUV / 4x4,Petrol,1496,0,1
12385000.0,MG,ZS,2026,Brand New,Automatic,SUV / 4x4,Petrol,999,0,0
5200000.0,Suzuki,Ciaz,2015,Used,Automatic,Saloon,Petrol,1573,25000,11
4275000.0,Nissan,Sunny,2001,Used,Manual,Saloon,Petrol,1490,200000,25
41900000.0,Mercedes Benz,C200,2025,Reconditioned,Automatic,Saloon,Petrol,1500,2100,1
18750000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
9000000.0,Kia,Sorento,2009,Used,Automatic,SUV / 4x4,Diesel,2200,215000,17
3350000.0,Subaru,R2,2004,Used,Automatic,Unknown,Petrol,650,190000,22
12900000.0,Toyota,Raize,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1200,36000,2
53000000.0,Toyota,Land Cruiser Prado,2011,Used,Automatic,Unknown,Petrol,4600,102000,15
9850000.0,Toyota,Prius,2011,Used,Automatic,Unknown,Hybrid,1790,120447,15
76000000.0,Toyota,Land Cruiser Prado,2025,Import,Automatic,SUV / 4x4,Diesel,2800,0,1
122000000.0,Lexus,LX600,2025,Import,Automatic,SUV / 4x4,Petrol,3500,0,1
80000000.0,Mercedes Benz,E300,2025,Import,Automatic,Saloon,Hybrid,2000,0,1
27500000.0,Lexus,Other Model,2019,Used,Automatic,SUV / 4x4,Petrol,2000,76000,7
32500000.0,Mercedes Benz,GLB,2020,Used,Automatic,SUV / 4x4,Petrol,1300,10000,6
12500000.0,Hyundai,Venue,2026,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,0
3225000.0,Micro,Panda,2015,Used,Manual,Unknown,Petrol,1000,120000,11
7700000.0,Suzuki,Wagon R FZ,2023,Import,Automatic,Hatchback,Hybrid,650,8000,3
18750000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
13650000.0,Toyota,Raize,2025,Reconditioned,Automatic,Saloon,Hybrid,1200,5000,1
82000000.0,Mercedes Benz,GLE 300D,2025,Import,Automatic,SUV / 4x4,Hybrid,2000,2000,1
11450000.0,Kia,Sorento,2012,Used,Tiptronic,SUV / 4x4,Diesel,2200,139000,14
8300000.0,DFSK,Glory,2019,Used,Automatic,SUV / 4x4,Petrol,1500,39000,7
8100000.0,Toyota,Allion,2008,Used,Automatic,Saloon,Petrol,1500,165000,18
19550000.0,BMW,X1,2016,Used,Automatic,SUV / 4x4,Petrol,1500,110000,10
13200000.0,Toyota,Raize,2025,Import,Automatic,SUV / 4x4,Petrol,1200,4000,1
15000000.0,Peugeot,3008,2019,Used,Automatic,SUV / 4x4,Petrol,1200,34730,7
21000000.0,Honda,CRV,2018,Used,Automatic,SUV / 4x4,Petrol,1500,122000,8
6800000.0,Toyota,Corolla,2007,Used,Automatic,Saloon,Petrol,1600,177226,19
4275000.0,Nissan,Sunny,2001,Used,Manual,Saloon,Petrol,1490,200000,25
23500000.0,Audi,Q3,2019,Used,Automatic,SUV / 4x4,Petrol,1500,47000,7
9000000.0,Kia,Sorento,2009,Used,Automatic,SUV / 4x4,Diesel,2200,215000,17
65000000.0,BMW,520i,2025,Import,Automatic,Saloon,Petrol,2000,0,1
12900000.0,Toyota,Raize,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1200,36000,2
80000000.0,Mercedes Benz,E300,2025,Import,Automatic,Saloon,Hybrid,2000,0,1
7250000.0,Toyota,Allion,2003,Used,Automatic,Saloon,Petrol,1500,226000,23
8175000.0,Suzuki,Wagon R FX,2025,Brand New,Automatic,Hatchback,Hybrid,660,5,1
9850000.0,Subaru,STI,2007,Used,Automatic,Saloon,Petrol,2000,89000,19
10890000.0,Toyota,Axio,2016,Used,Automatic,Saloon,Hybrid,1500,150000,10
11000000.0,Nissan,Qashqai,2017,Used,Automatic,SUV / 4x4,Petrol,1200,236000,9
12850000.0,Nissan,Almera,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
7590000.0,Honda,Insight,2012,Used,Automatic,Saloon,Hybrid,1330,147000,14
23500000.0,Audi,A3,2025,Import,Automatic,Saloon,Petrol,1500,4000,1
9750000.0,Mercedes Benz,Other Model,2015,Used,Manual,MPV,Diesel,1500,130000,11
25000000.0,Toyota,Fortuner,2017,Used,Tiptronic,SUV / 4x4,Petrol,2700,2700,9
14875000.0,Toyota,Yaris Cross,2023,Reconditioned,Automatic,Hatchback,Hybrid,1500,13850,3
8800000.0,Toyota,Axio,2013,Used,Automatic,Saloon,Hybrid,1500,243500,13
4490000.0,Toyota,Corolla,2007,Reconditioned,Automatic,Saloon,Petrol,1500,198000,19
8700000.0,Suzuki,Wagon R,2024,Used,Automatic,Hatchback,Petrol,650,8500,2
2650000.0,Toyota,Corsa,1992,Used,Manual,Hatchback,Diesel,1500,290000,34
6500000.0,Toyota,Belta,2008,Used,Manual,Saloon,Petrol,1290,100000,18
6500000.0,Toyota,Allion,2003,Used,Automatic,Saloon,Petrol,1500,214564,23
7990000.0,DFSK,Glory,2021,Used,Tiptronic,SUV / 4x4,Petrol,1500,51000,5
5150000.0,Suzuki,Celerio,2015,Used,Automatic,Hatchback,Petrol,1000,89800,11
11600000.0,Mitsubishi,Outlander,2013,Used,Automatic,SUV / 4x4,Hybrid,2000,100000,13
8990000.0,Toyota,Corolla,2013,Used,Automatic,Saloon,Petrol,1500,60000,13
7850000.0,Suzuki,Swift,2017,Used,Automatic,Saloon,Petrol,1000,70000,9
1800000.0,Tata,Nano,2016,Used,Manual,Hatchback,Petrol,624,40000,10
12100000.0,Kia,Other Model,2026,Brand New,Automatic,Unknown,Petrol,1000,0,0
4290000.0,Toyota,Ceres,2002,Reconditioned,Automatic,Saloon,Petrol,1500,198000,24
20300000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
41000000.0,Toyota,Land Cruiser Prado,2015,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,19000,11
12200000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
37000000.0,Land Rover,Discovery,2016,Used,Automatic,SUV / 4x4,Diesel,2993,59500,10
15500000.0,Volkswagen,T-Cross,2023,Reconditioned,Tiptronic,SUV / 4x4,Petrol,1000,7000,3
6350000.0,Daihatsu,Mira,2025,Reconditioned,Automatic,Hatchback,Petrol,660,3681,1
5490000.0,Toyota,Vios,2007,Reconditioned,Automatic,Saloon,Petrol,1500,198000,19
8850000.0,Toyota,Passo,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,15450,3
8850000.0,Suzuki,Other Model,2025,Brand New,Automatic,MPV,Petrol,660,0,1
17750000.0,Honda,Vezel,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,3500,2
31450000.0,Honda,CRV,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
11600000.0,Toyota,Premio,2013,Used,Automatic,Saloon,Petrol,1500,98000,13
18750000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
13790000.0,Toyota,Raize,2025,Reconditioned,Automatic,Saloon,Hybrid,1200,1390,1
21500000.0,Mercedes Benz,S300,2010,Used,Automatic,Saloon,Petrol,3000,99000,16
6450000.0,Perodua,Bezza,2017,Used,Automatic,Saloon,Petrol,1000,97000,9
18900000.0,Audi,A4,2018,Used,Automatic,Saloon,Petrol,1400,61000,8
2900000.0,Nissan,Sunny,1994,Used,Manual,Saloon,Petrol,1490,286270,32
26700000.0,Mitsubishi,Montero,2013,Used,Automatic,Unknown,Diesel,3200,25000,13
7150000.0,Honda,Fit,2014,Used,Automatic,Hatchback,Hybrid,1500,152000,12
5975000.0,Micro,Kyron,2008,Used,Automatic,MPV,Diesel,2000,23625,18
5275000.0,Toyota,Starlet,2000,Used,Automatic,Hatchback,Petrol,1400,150000,26
18750000.0,Honda,Vezel,2025,Brand New,Automatic,Unknown,Hybrid,1500,0,1
4485000.0,Suzuki,A-Star,2011,Used,Automatic,Hatchback,Petrol,1000,145000,15
12100000.0,Kia,Other Model,2026,Brand New,Automatic,Unknown,Petrol,1000,0,0
4290000.0,Toyota,Ceres,2002,Reconditioned,Automatic,Saloon,Petrol,1500,198000,24
20300000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
12200000.0,Toyota,Taisor,2025,Brand New,Automatic,SUV / 4x4,Petrol,1000,0,1
11250000.0,Kia,Sorento,2012,Used,Automatic,SUV / 4x4,Diesel,2200,168000,14
15500000.0,Volkswagen,T-Cross,2023,Reconditioned,Tiptronic,SUV / 4x4,Petrol,1000,7000,3
2095000.0,Suzuki,Maruti,2006,Used,Manual,Saloon,Petrol,800,15935,20
8850000.0,Toyota,Passo,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,15450,3
8850000.0,Suzuki,Other Model,2025,Brand New,Automatic,MPV,Petrol,660,0,1
39000000.0,Jeep,Gladiator Rubicon,2025,Reconditioned,Automatic,Unknown,Petrol,3600,4000,1
40500000.0,Toyota,Land Cruiser Sahara,2014,Brand New,Manual,Unknown,Diesel,4200,200000,12
4390000.0,Suzuki,Swift,2004,Used,Automatic,Hatchback,Petrol,1320,134000,22
8800000.0,Toyota,Axio,2013,Used,Automatic,Saloon,Hybrid,1500,243500,13
4490000.0,Toyota,Corolla,2007,Reconditioned,Automatic,Saloon,Petrol,1500,198000,19
13900000.0,Toyota,CHR,2018,Used,Automatic,SUV / 4x4,Petrol,1500,61105,8
2280000.0,Nissan,Sunny,1991,Used,Manual,Saloon,Petrol,1490,275343,35
2650000.0,Toyota,Corsa,1992,Used,Manual,Hatchback,Diesel,1500,290000,34
6500000.0,Toyota,Allion,2003,Used,Automatic,Saloon,Petrol,1500,214564,23
7350000.0,Honda,Fit,2013,Used,Automatic,Hatchback,Hybrid,1490,144000,13
7990000.0,DFSK,Glory,2021,Used,Tiptronic,SUV / 4x4,Petrol,1500,51000,5
5150000.0,Suzuki,Celerio,2015,Used,Automatic,Hatchback,Petrol,1000,89800,11
9700000.0,Volkswagen,Polo,2019,Used,Automatic,Hatchback,Petrol,1000,66000,7
11600000.0,Mitsubishi,Outlander,2013,Used,Automatic,SUV / 4x4,Hybrid,2000,100000,13
7850000.0,Suzuki,Swift,2017,Used,Automatic,Saloon,Petrol,1000,70000,9
8990000.0,Toyota,Corolla,2013,Used,Automatic,Saloon,Petrol,1500,60000,13
1800000.0,Tata,Nano,2016,Used,Manual,Hatchback,Petrol,624,40000,10
3500000.0,Suzuki,Wagon R,2008,Used,Manual,Hatchback,Petrol,1061,163000,18
41000000.0,Toyota,Land Cruiser Prado,2015,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,19000,11
37000000.0,Land Rover,Discovery,2016,Used,Automatic,SUV / 4x4,Diesel,2993,59500,10
17000000.0,Honda,CRV,2018,Used,Automatic,SUV / 4x4,Petrol,1500,164000,8
6350000.0,Daihatsu,Mira,2025,Reconditioned,Automatic,Hatchback,Petrol,660,3681,1
5490000.0,Toyota,Vios,2007,Reconditioned,Automatic,Saloon,Petrol,1500,198000,19
3175000.0,Perodua,Kelisa,2006,Used,Automatic,Hatchback,Petrol,1000,165000,20
22500000.0,BMW,318ti,2018,Used,Automatic,Saloon,Petrol,1500,90000,8
6475000.0,Honda,Fit,2013,Used,Automatic,Hatchback,Hybrid,1339,132000,13
13500000.0,Toyota,Premio,2016,Used,Automatic,Saloon,Petrol,1500,145000,10
31450000.0,Honda,CRV,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
11600000.0,Toyota,Premio,2013,Used,Automatic,Saloon,Petrol,1500,98000,13
27090000.0,Honda,CRV,2025,Brand New,Tiptronic,SUV / 4x4,Petrol,1500,0,1
11790000.0,Kia,Other Model,2026,Brand New,Automatic,Unknown,Petrol,1000,0,0
2000000.0,Toyota,Camry,1990,Used,Manual,Unknown,Diesel,1970,200000,36
3475000.0,Suzuki,Alto,2004,Used,Automatic,Hatchback,Petrol,650,145000,22
2817000.0,Nissan,Pulsar,1996,Used,Automatic,Saloon,Petrol,1490,258000,30
85000000.0,Land Rover,Defender,2025,Reconditioned,Automatic,SUV / 4x4,Hybrid,2000,3500,1
2100000.0,Tata,Nano,2015,Used,Manual,Hatchback,Petrol,600,120000,11
2075000.0,Mazda,Other Model,1994,Used,Manual,Saloon,Petrol,1300,140000,32
3850000.0,Suzuki,Estilo,2010,Used,Manual,Hatchback,Petrol,1000,120000,16
10700000.0,Suzuki,Fronx,2025,Brand New,Automatic,Hatchback,Hybrid,1000,0,1
8490000.0,Suzuki,Spacia,2024,Reconditioned,Automatic,Unknown,Hybrid,660,2000,2
9975000.0,Toyota,Yaris,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,19000,3
6895000.0,Daihatsu,Mira,2025,Brand New,Automatic,Hatchback,Petrol,660,30,1
2050000.0,Suzuki,Maruti,2005,Used,Manual,Hatchback,Petrol,793,95000,21
6675000.0,Daihatsu,Mira,2025,Brand New,Automatic,Unknown,Petrol,660,0,1
8975000.0,Volkswagen,Passat,2011,Used,Automatic,Saloon,Petrol,1995,109000,15
6450000.0,Daihatsu,Mira,2025,Reconditioned,Automatic,Hatchback,Petrol,660,1300,1
16290000.0,Toyota,Urban Cruiser,2026,Brand New,Automatic,Unknown,Hybrid,1500,0,0
7525000.0,Toyota,Aqua,2012,Used,Automatic,Hatchback,Petrol,1500,139000,14
6475000.0,Toyota,Aqua,2012,Used,Automatic,Hatchback,Hybrid,1500,142000,14
41500000.0,Mercedes Benz,C200,2023,Used,Automatic,Saloon,Petrol,1500,9000,3
13000000.0,Toyota,Prius,2016,Used,Automatic,Hatchback,Hybrid,1800,165000,10
5825000.0,Perodua,Axia,2018,Used,Automatic,Hatchback,Petrol,1000,83000,8
7500000.0,Toyota,Passo,2017,Used,Automatic,Hatchback,Petrol,990,52000,9
11600000.0,Toyota,Prius,2015,Used,Automatic,Saloon,Hybrid,1800,110000,11
6990000.0,Mahindra,KUV 100,2023,Used,Automatic,Hatchback,Diesel,1200,15000,3
19690000.0,Honda,Vezel,2026,Brand New,Automatic,SUV / 4x4,Hybrid,1500,25,0
2950000.0,Toyota,Corolla,1996,Used,Automatic,Saloon,Diesel,1997,300000,30
8675000.0,Suzuki,Wagon R Stingray,2023,Reconditioned,Automatic,Hatchback,Petrol,660,2500,3
13890000.0,Toyota,Raize,2026,Import,Automatic,SUV / 4x4,Hybrid,1200,20,0
9890000.0,Suzuki,Spacia,2025,Brand New,Automatic,Unknown,Hybrid,660,500,1
10600000.0,Toyota,Roomy,2024,Brand New,Automatic,Hatchback,Petrol,1000,0,2
27950000.0,Audi,Q3,2024,Reconditioned,Automatic,SUV / 4x4,Petrol,1500,4000,2
7250000.0,Toyota,Prius,2011,Used,Automatic,Saloon,Hybrid,1500,212000,15
1930000.0,Tata,Indica,2006,Used,Manual,Hatchback,Petrol,1390,86000,20
4690000.0,Toyota,IST,2002,Used,Automatic,Hatchback,Petrol,1300,190000,24
9700000.0,DFSK,Glory,2021,Used,Tiptronic,SUV / 4x4,Petrol,1500,61000,5
6490000.0,Suzuki,Alto,2024,Reconditioned,Automatic,Unknown,Petrol,660,18000,2
5375000.0,Toyota,Vitz,2007,Used,Automatic,Hatchback,Petrol,1000,200000,19
7250000.0,Toyota,Axio,2008,Used,Automatic,Saloon,Petrol,1500,165000,18
7690000.0,Toyota,Vitz,2017,Used,Automatic,Hatchback,Petrol,1000,45000,9
8250000.0,DFSK,Glory,2021,Used,Automatic,Unknown,Petrol,1500,70000,5
4450000.0,Nissan,Sunny,2003,Used,Automatic,Saloon,Petrol,1500,192166,23
17000000.0,Toyota,Fortuner,2014,Used,Automatic,SUV / 4x4,Diesel,2982,205000,12
13450000.0,Toyota,CHR,2018,Used,Automatic,SUV / 4x4,Petrol,1200,61000,8
11100000.0,Toyota,Roomy,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
8350000.0,Suzuki,Wagon R ZX,2023,Reconditioned,Automatic,Hatchback,Petrol,660,12000,3
13100000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
16975000.0,Honda,Vezel,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,10000,3
14375000.0,Toyota,Raize,2025,Brand New,Automatic,Hatchback,Petrol,1200,0,1
51700000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,19000,3
75000000.0,Land Rover,Defender,2025,Import,Automatic,SUV / 4x4,Hybrid,2000,0,1
20000000.0,Toyota,Land Cruiser Sahara,2005,Used,Manual,SUV / 4x4,Diesel,4500,291000,21
19950000.0,Honda,Vezel,2025,Brand New,Automatic,SUV / 4x4,Petrol,1500,0,1
18595000.0,Toyota,Corolla,2025,Reconditioned,Tiptronic,Saloon,Petrol,1490,2990,1
16895000.0,Toyota,Yaris Cross,2024,Reconditioned,Automatic,SUV / 4x4,Hybrid,1490,23000,2
120000000.0,Toyota,Land Cruiser Prado,2025,Brand New,Automatic,Station wagon,Diesel,3346,10,1
7225000.0,Toyota,Axio,2008,Used,Automatic,Saloon,Petrol,1500,176000,18
6275000.0,Micro,Actyon,2008,Used,Manual,SUV / 4x4,Diesel,1998,126531,18
3175000.0,Toyota,Duet,2001,Reconditioned,Automatic,Hatchback,Petrol,1000,125000,25
16950000.0,Toyota,CHR,2023,Used,Automatic,Hatchback,Petrol,1200,19000,3
16850000.0,Toyota,Yaris Ativ,2025,Brand New,Automatic,Saloon,Petrol,1200,0,1
10900000.0,Toyota,Premio,2014,Used,Automatic,Saloon,Petrol,1500,119890,12
18200000.0,Toyota,Yaris Cross,2025,Brand New,Automatic,SUV / 4x4,Hybrid,1500,0,1
8890000.0,Toyota,Roomy,2023,Reconditioned,Automatic,Hatchback,Petrol,1000,6000,3
17150000.0,Honda,Vezel,2023,Reconditioned,Automatic,SUV / 4x4,Hybrid,1500,8400,3
53000000.0,Toyota,Land Cruiser Prado,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,2700,19000,3
11600000.0,Honda,Vezel,2017,Used,Automatic,Unknown,Hybrid,1500,150000,9
26995000.0,Nissan,X-Trail,2024,Brand New,Automatic,SUV / 4x4,Hybrid,1490,900,2
13950000.0,Toyota,Land Cruiser Prado,2002,Reconditioned,Automatic,SUV / 4x4,Petrol,3400,122000,24
11750000.0,Ssang Yong,Rexton,2015,Used,Automatic,SUV / 4x4,Diesel,2000,110000,11
6375000.0,Suzuki,Wagon R,2015,Used,Automatic,Hatchback,Hybrid,650,95000,11
6585000.0,Suzuki,Alto,2024,Reconditioned,Automatic,Hatchback,Petrol,660,4000,2
13450000.0,Toyota,CHR,2018,Used,Automatic,SUV / 4x4,Petrol,1200,61000,8
4675000.0,Suzuki,Celerio,2014,Used,Automatic,Hatchback,Petrol,1000,103000,12
40000000.0,Ford,Mustang,2024,Used,Automatic,SUV / 4x4,Electric,198,19000,2
19900000.0,BMW,X2,2018,Used,Automatic,SUV / 4x4,Petrol,1500,34000,8
85500000.0,Toyota,Land Cruiser Prado,2024,Reconditioned,Manual,Station wagon,Diesel,2755,10000,2
29800000.0,Toyota,Hilux,2025,Brand New,Automatic,SUV / 4x4,Diesel,2800,0,1
10300000.0,Kia,Sorento,2011,Used,Automatic,SUV / 4x4,Diesel,2200,133000,15
15890000.0,Peugeot,5008,2019,Used,Automatic,SUV / 4x4,Petrol,1200,130000,7
63800000.0,BMW,525i,2025,Brand New,Automatic,Saloon,Petrol,2000,0,1
29600000.0,Ford,Raptor Ranger,2024,Brand New,Tiptronic,SUV / 4x4,Diesel,3000,0,2
8790000.0,Toyota,Aqua,2015,Used,Automatic,Hatchback,Hybrid,1500,105000,11
4000000.0,Chevrolet,Cruze,2004,Used,Automatic,Hatchback,Petrol,1500,142000,22
5550000.0,Toyota,Vitz,2009,Used,Automatic,Hatchback,Petrol,1000,130456,17
53900000.0,Toyota,Crown,2024,Reconditioned,Automatic,Saloon,Hybrid,2500,7000,2
6200000.0,Nissan,Leaf,2013,Used,Automatic,Hatchback,Electric,80,88400,13
12190000.0,Mitsubishi,Outlander,2015,Used,Automatic,SUV / 4x4,Hybrid,2000,147000,11
14500000.0,Toyota,Premio,2016,Used,Automatic,Unknown,Petrol,1500,148000,10
9975000.0,Toyota,Yaris,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
10850000.0,Toyota,Roomy,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
16450000.0,Toyota,Axio,2025,Brand New,Automatic,Saloon,Hybrid,1500,0,1
11090000.0,Toyota,Yaris,2025,Brand New,Automatic,Hatchback,Petrol,1000,0,1
9375000.0,Suzuki,Spacia,2023,Reconditioned,Automatic,Hatchback,Hybrid,650,4000,3
30900000.0,Toyota,Voxy,2025,Brand New,Automatic,Station wagon,Hybrid,1800,0,1
13490000.0,Honda,City,2025,Brand New,Automatic,Saloon,Petrol,1000,0,1
